C:\AI\TrainRTX5070_60min\train.py:90: UserWarning: expandable_segments not supported on this platform (Triggered internally at C:\actions-runner\_work\pytorch\pytorch\pytorch\c10/cuda/CUDAAllocatorConfig.h:39.)
  a = torch.randn(n, n, device=device, dtype=dtype)
W0326 09:25:28.553000 33636 .venv\Lib\site-packages\torch\distributed\elastic\multiprocessing\redirects.py:29] NOTE: Redirects are currently not supported in Windows or MacOs.
torch.compile enabled.
Using PyTorch SDPA attention backend.
GPU: NVIDIA GeForce RTX 5070
GPU VRAM: 11.9 GB
GPU CC: 12.0
GPU profile: blackwell-10-15gb
Consumer matrix support: yes
TF32: enabled
AMP dtype: torch.bfloat16
GPU peak FLOPS: 66.0 TFLOPS (torch.bfloat16, measured)
Vocab size: 50,257
Dataset: climbmix
Attention backend: sdpa
torch.compile: enabled
Trying train candidate: batch_size=4, activation_checkpointing=enabled
Model config: {'sequence_len': 2048, 'vocab_size': 50257, 'n_layer': 16, 'n_head': 6, 'n_kv_head': 6, 'n_embd': 768, 'window_pattern': 'SSSL', 'short_window': 256, 'attention_backend': 'sdpa', 'use_activation_checkpointing': True, 'compute_dtype': torch.bfloat16}
Parameter counts:
  wte                     : 38,597,376
  value_emb               : 38,597,376
  lm_head                 : 38,597,376
  transformer_matrices    : 113,247,360
  scalars                 : 32
  total                   : 229,039,520
Estimated FLOPs per token: 1.014877e+09
Scaling AdamW LRs by 1/sqrt(768/768) = 1.000000
MXFP8 cuBLAS training enabled (skipped layers with dims not divisible by 32)
Time budget: 3600s
Gradient accumulation steps: 16
step 00000 (0.0%) | loss: 10.825375 | lrm: 0.00 | dt: 127719ms | tok/sec: 1,026 | mfu: 1.6% | epoch: 1 | remaining: 3600s    
step 00553 (37.7%) | loss: 3.120566 | lrm: 0.97 | dt: 2525ms | tok/sec: 51,918 | mfu: 79.8% | epoch: 1 | remaining: 2240s    
step 00554 (37.8%) | loss: 3.127891 | lrm: 0.97 | dt: 2525ms | tok/sec: 51,910 | mfu: 79.8% | epoch: 1 | remaining: 2238s    
step 00555 (37.8%) | loss: 3.133522 | lrm: 0.97 | dt: 2523ms | tok/sec: 51,947 | mfu: 79.8% | epoch: 1 | remaining: 2235s    
step 00556 (37.9%) | loss: 3.114177 | lrm: 0.97 | dt: 2524ms | tok/sec: 51,934 | mfu: 79.8% | epoch: 1 | remaining: 2232s    
step 00557 (38.0%) | loss: 3.081401 | lrm: 0.97 | dt: 2521ms | tok/sec: 51,983 | mfu: 79.9% | epoch: 1 | remaining: 2230s    
step 00558 (38.1%) | loss: 3.101811 | lrm: 0.97 | dt: 2523ms | tok/sec: 51,942 | mfu: 79.8% | epoch: 1 | remaining: 2227s    
step 00559 (38.1%) | loss: 3.044930 | lrm: 0.97 | dt: 2521ms | tok/sec: 51,990 | mfu: 79.9% | epoch: 1 | remaining: 2225s    
step 00560 (38.2%) | loss: 3.031577 | lrm: 0.97 | dt: 2524ms | tok/sec: 51,940 | mfu: 79.8% | epoch: 1 | remaining: 2222s    
step 00561 (38.3%) | loss: 3.077999 | lrm: 0.97 | dt: 2525ms | tok/sec: 51,906 | mfu: 79.8% | epoch: 1 | remaining: 2220s    
step 00562 (38.3%) | loss: 3.056861 | lrm: 0.97 | dt: 2525ms | tok/sec: 51,914 | mfu: 79.8% | epoch: 1 | remaining: 2217s    
step 00563 (38.4%) | loss: 3.076569 | lrm: 0.97 | dt: 2521ms | tok/sec: 51,998 | mfu: 79.9% | epoch: 1 | remaining: 2215s    
step 00564 (38.5%) | loss: 3.076208 | lrm: 0.97 | dt: 2522ms | tok/sec: 51,969 | mfu: 79.9% | epoch: 1 | remaining: 2212s    
step 00565 (38.5%) | loss: 3.078029 | lrm: 0.97 | dt: 2525ms | tok/sec: 51,912 | mfu: 79.8% | epoch: 1 | remaining: 2210s    
step 00566 (38.6%) | loss: 3.081839 | lrm: 0.97 | dt: 2522ms | tok/sec: 51,981 | mfu: 79.9% | epoch: 1 | remaining: 2207s    
step 00567 (38.7%) | loss: 3.071246 | lrm: 0.97 | dt: 2522ms | tok/sec: 51,977 | mfu: 79.9% | epoch: 1 | remaining: 2205s    
step 00568 (38.8%) | loss: 3.033073 | lrm: 0.97 | dt: 2524ms | tok/sec: 51,925 | mfu: 79.8% | epoch: 1 | remaining: 2202s    
step 00569 (38.8%) | loss: 3.028654 | lrm: 0.97 | dt: 2524ms | tok/sec: 51,926 | mfu: 79.8% | epoch: 1 | remaining: 2200s    
step 00570 (38.9%) | loss: 3.023955 | lrm: 0.96 | dt: 2537ms | tok/sec: 51,656 | mfu: 79.4% | epoch: 1 | remaining: 2197s    
step 00571 (39.0%) | loss: 3.005985 | lrm: 0.96 | dt: 2536ms | tok/sec: 51,686 | mfu: 79.4% | epoch: 1 | remaining: 2195s    
step 00572 (39.0%) | loss: 3.092579 | lrm: 0.96 | dt: 2542ms | tok/sec: 51,555 | mfu: 79.2% | epoch: 1 | remaining: 2192s    
step 00573 (39.1%) | loss: 3.099041 | lrm: 0.96 | dt: 2537ms | tok/sec: 51,663 | mfu: 79.4% | epoch: 1 | remaining: 2190s    
step 00574 (39.2%) | loss: 3.083498 | lrm: 0.96 | dt: 2539ms | tok/sec: 51,617 | mfu: 79.3% | epoch: 1 | remaining: 2187s    
step 00575 (39.3%) | loss: 3.044575 | lrm: 0.96 | dt: 2539ms | tok/sec: 51,626 | mfu: 79.3% | epoch: 1 | remaining: 2184s    
step 00576 (39.3%) | loss: 3.067663 | lrm: 0.96 | dt: 2537ms | tok/sec: 51,665 | mfu: 79.4% | epoch: 1 | remaining: 2182s    
step 00577 (39.4%) | loss: 3.015435 | lrm: 0.96 | dt: 2536ms | tok/sec: 51,683 | mfu: 79.4% | epoch: 1 | remaining: 2179s    
step 00578 (39.5%) | loss: 2.976843 | lrm: 0.96 | dt: 2538ms | tok/sec: 51,633 | mfu: 79.3% | epoch: 1 | remaining: 2177s    
step 00579 (39.5%) | loss: 2.945760 | lrm: 0.96 | dt: 2545ms | tok/sec: 51,500 | mfu: 79.1% | epoch: 1 | remaining: 2174s    
step 00580 (39.6%) | loss: 2.940791 | lrm: 0.96 | dt: 2537ms | tok/sec: 51,667 | mfu: 79.4% | epoch: 1 | remaining: 2172s    
step 00581 (39.7%) | loss: 2.937323 | lrm: 0.96 | dt: 2537ms | tok/sec: 51,661 | mfu: 79.4% | epoch: 1 | remaining: 2169s    
step 00582 (39.7%) | loss: 2.960152 | lrm: 0.96 | dt: 2535ms | tok/sec: 51,700 | mfu: 79.4% | epoch: 1 | remaining: 2167s    
step 00583 (39.8%) | loss: 2.966515 | lrm: 0.96 | dt: 2539ms | tok/sec: 51,618 | mfu: 79.3% | epoch: 1 | remaining: 2164s    
step 00584 (39.9%) | loss: 2.929589 | lrm: 0.96 | dt: 2527ms | tok/sec: 51,867 | mfu: 79.7% | epoch: 1 | remaining: 2162s    
step 00585 (40.0%) | loss: 2.933903 | lrm: 0.96 | dt: 2530ms | tok/sec: 51,804 | mfu: 79.6% | epoch: 1 | remaining: 2159s    
step 00586 (40.0%) | loss: 2.978132 | lrm: 0.96 | dt: 2525ms | tok/sec: 51,913 | mfu: 79.8% | epoch: 1 | remaining: 2157s    
step 00587 (40.1%) | loss: 3.064059 | lrm: 0.95 | dt: 2527ms | tok/sec: 51,868 | mfu: 79.7% | epoch: 1 | remaining: 2154s    
step 00588 (40.2%) | loss: 3.027319 | lrm: 0.95 | dt: 2521ms | tok/sec: 51,986 | mfu: 79.9% | epoch: 1 | remaining: 2152s    
step 00589 (40.2%) | loss: 3.101586 | lrm: 0.95 | dt: 2531ms | tok/sec: 51,794 | mfu: 79.6% | epoch: 1 | remaining: 2149s    
step 00590 (40.3%) | loss: 3.070669 | lrm: 0.95 | dt: 2527ms | tok/sec: 51,863 | mfu: 79.7% | epoch: 1 | remaining: 2146s    
step 00591 (40.4%) | loss: 3.021882 | lrm: 0.95 | dt: 2509ms | tok/sec: 52,233 | mfu: 80.3% | epoch: 1 | remaining: 2144s    
step 00592 (40.4%) | loss: 2.934547 | lrm: 0.95 | dt: 2434ms | tok/sec: 53,852 | mfu: 82.8% | epoch: 1 | remaining: 2142s    
step 00593 (40.5%) | loss: 2.952671 | lrm: 0.95 | dt: 2431ms | tok/sec: 53,908 | mfu: 82.8% | epoch: 1 | remaining: 2139s    
step 00594 (40.6%) | loss: 2.910220 | lrm: 0.95 | dt: 2442ms | tok/sec: 53,678 | mfu: 82.5% | epoch: 1 | remaining: 2137s    
step 00595 (40.6%) | loss: 2.909772 | lrm: 0.95 | dt: 2430ms | tok/sec: 53,936 | mfu: 82.9% | epoch: 1 | remaining: 2134s    
step 00596 (40.7%) | loss: 2.939047 | lrm: 0.95 | dt: 2433ms | tok/sec: 53,879 | mfu: 82.8% | epoch: 1 | remaining: 2132s    
step 00597 (40.8%) | loss: 2.915748 | lrm: 0.95 | dt: 2432ms | tok/sec: 53,900 | mfu: 82.8% | epoch: 1 | remaining: 2129s    
step 00598 (40.9%) | loss: 2.932566 | lrm: 0.95 | dt: 2433ms | tok/sec: 53,871 | mfu: 82.8% | epoch: 1 | remaining: 2127s    
step 00599 (40.9%) | loss: 2.978740 | lrm: 0.95 | dt: 2433ms | tok/sec: 53,881 | mfu: 82.8% | epoch: 1 | remaining: 2124s    
step 00600 (41.0%) | loss: 2.957317 | lrm: 0.95 | dt: 2432ms | tok/sec: 53,898 | mfu: 82.8% | epoch: 1 | remaining: 2122s    
step 00601 (41.1%) | loss: 2.978930 | lrm: 0.95 | dt: 2432ms | tok/sec: 53,887 | mfu: 82.8% | epoch: 1 | remaining: 2120s    
step 00602 (41.1%) | loss: 3.005044 | lrm: 0.95 | dt: 2432ms | tok/sec: 53,901 | mfu: 82.8% | epoch: 1 | remaining: 2117s    
step 00603 (41.2%) | loss: 3.019053 | lrm: 0.94 | dt: 2434ms | tok/sec: 53,860 | mfu: 82.8% | epoch: 1 | remaining: 2115s    
step 00604 (41.3%) | loss: 2.994761 | lrm: 0.94 | dt: 2434ms | tok/sec: 53,854 | mfu: 82.8% | epoch: 1 | remaining: 2112s    
step 00605 (41.3%) | loss: 2.964790 | lrm: 0.94 | dt: 2430ms | tok/sec: 53,928 | mfu: 82.9% | epoch: 1 | remaining: 2110s    
step 00606 (41.4%) | loss: 2.946812 | lrm: 0.94 | dt: 2434ms | tok/sec: 53,840 | mfu: 82.7% | epoch: 1 | remaining: 2107s    
step 00607 (41.5%) | loss: 3.032709 | lrm: 0.94 | dt: 2431ms | tok/sec: 53,911 | mfu: 82.8% | epoch: 1 | remaining: 2105s    
step 00608 (41.5%) | loss: 2.988604 | lrm: 0.94 | dt: 2432ms | tok/sec: 53,895 | mfu: 82.8% | epoch: 1 | remaining: 2103s    
step 00609 (41.6%) | loss: 3.033896 | lrm: 0.94 | dt: 2432ms | tok/sec: 53,904 | mfu: 82.8% | epoch: 1 | remaining: 2100s    
step 00610 (41.7%) | loss: 3.025218 | lrm: 0.94 | dt: 2430ms | tok/sec: 53,928 | mfu: 82.9% | epoch: 1 | remaining: 2098s    
step 00611 (41.7%) | loss: 2.984828 | lrm: 0.94 | dt: 2432ms | tok/sec: 53,893 | mfu: 82.8% | epoch: 1 | remaining: 2095s    
step 00612 (41.8%) | loss: 2.981970 | lrm: 0.94 | dt: 2429ms | tok/sec: 53,957 | mfu: 82.9% | epoch: 1 | remaining: 2093s    
step 00613 (41.9%) | loss: 2.976677 | lrm: 0.94 | dt: 2432ms | tok/sec: 53,892 | mfu: 82.8% | epoch: 1 | remaining: 2090s    
step 00614 (41.9%) | loss: 2.989100 | lrm: 0.94 | dt: 2430ms | tok/sec: 53,940 | mfu: 82.9% | epoch: 1 | remaining: 2088s    
step 00615 (42.0%) | loss: 2.996556 | lrm: 0.94 | dt: 2432ms | tok/sec: 53,883 | mfu: 82.8% | epoch: 1 | remaining: 2086s    
step 00616 (42.1%) | loss: 2.995844 | lrm: 0.94 | dt: 2431ms | tok/sec: 53,913 | mfu: 82.8% | epoch: 1 | remaining: 2083s    
step 00617 (42.1%) | loss: 3.014455 | lrm: 0.93 | dt: 2435ms | tok/sec: 53,827 | mfu: 82.7% | epoch: 1 | remaining: 2081s    
step 00618 (42.2%) | loss: 3.005997 | lrm: 0.93 | dt: 2432ms | tok/sec: 53,905 | mfu: 82.8% | epoch: 1 | remaining: 2078s    
step 00619 (42.3%) | loss: 2.975034 | lrm: 0.93 | dt: 2430ms | tok/sec: 53,930 | mfu: 82.9% | epoch: 1 | remaining: 2076s    
step 00620 (42.3%) | loss: 2.932474 | lrm: 0.93 | dt: 2697ms | tok/sec: 48,594 | mfu: 74.7% | epoch: 1 | remaining: 2073s    
step 00621 (42.4%) | loss: 2.892219 | lrm: 0.93 | dt: 2433ms | tok/sec: 53,870 | mfu: 82.8% | epoch: 1 | remaining: 2071s    
step 00622 (42.5%) | loss: 2.806755 | lrm: 0.93 | dt: 2560ms | tok/sec: 51,197 | mfu: 78.7% | epoch: 1 | remaining: 2068s    
step 00623 (42.6%) | loss: 2.896287 | lrm: 0.93 | dt: 2466ms | tok/sec: 53,141 | mfu: 81.7% | epoch: 1 | remaining: 2066s    
step 00624 (42.6%) | loss: 2.912749 | lrm: 0.93 | dt: 2709ms | tok/sec: 48,391 | mfu: 74.4% | epoch: 1 | remaining: 2063s    
step 00625 (42.7%) | loss: 2.904131 | lrm: 0.93 | dt: 2435ms | tok/sec: 53,834 | mfu: 82.7% | epoch: 1 | remaining: 2061s    
step 00626 (42.8%) | loss: 2.921588 | lrm: 0.93 | dt: 2447ms | tok/sec: 53,573 | mfu: 82.3% | epoch: 1 | remaining: 2058s    
step 00627 (42.8%) | loss: 2.953189 | lrm: 0.93 | dt: 2435ms | tok/sec: 53,826 | mfu: 82.7% | epoch: 1 | remaining: 2056s    
step 00628 (42.9%) | loss: 3.021093 | lrm: 0.93 | dt: 2452ms | tok/sec: 53,465 | mfu: 82.2% | epoch: 1 | remaining: 2053s    
step 00629 (43.0%) | loss: 3.006041 | lrm: 0.93 | dt: 2529ms | tok/sec: 51,820 | mfu: 79.6% | epoch: 1 | remaining: 2051s    
step 00630 (43.0%) | loss: 3.036334 | lrm: 0.93 | dt: 2446ms | tok/sec: 53,588 | mfu: 82.3% | epoch: 1 | remaining: 2048s    
step 00631 (43.1%) | loss: 3.036736 | lrm: 0.92 | dt: 2454ms | tok/sec: 53,403 | mfu: 82.1% | epoch: 1 | remaining: 2046s    
step 00632 (43.2%) | loss: 3.046131 | lrm: 0.92 | dt: 2438ms | tok/sec: 53,762 | mfu: 82.6% | epoch: 1 | remaining: 2043s    
step 00633 (43.2%) | loss: 3.056494 | lrm: 0.92 | dt: 2435ms | tok/sec: 53,819 | mfu: 82.7% | epoch: 1 | remaining: 2041s    
step 00634 (43.3%) | loss: 3.069023 | lrm: 0.92 | dt: 2442ms | tok/sec: 53,683 | mfu: 82.5% | epoch: 1 | remaining: 2038s    
step 00635 (43.4%) | loss: 3.127907 | lrm: 0.92 | dt: 2442ms | tok/sec: 53,674 | mfu: 82.5% | epoch: 1 | remaining: 2036s    
step 00636 (43.4%) | loss: 3.055567 | lrm: 0.92 | dt: 2438ms | tok/sec: 53,759 | mfu: 82.6% | epoch: 1 | remaining: 2034s    
step 00637 (43.5%) | loss: 3.008484 | lrm: 0.92 | dt: 2481ms | tok/sec: 52,834 | mfu: 81.2% | epoch: 1 | remaining: 2031s    
step 00638 (43.6%) | loss: 3.069473 | lrm: 0.92 | dt: 2452ms | tok/sec: 53,455 | mfu: 82.1% | epoch: 1 | remaining: 2029s    
step 00639 (43.6%) | loss: 3.064428 | lrm: 0.92 | dt: 2434ms | tok/sec: 53,852 | mfu: 82.8% | epoch: 1 | remaining: 2026s    
step 00640 (43.7%) | loss: 3.021007 | lrm: 0.92 | dt: 2435ms | tok/sec: 53,823 | mfu: 82.7% | epoch: 1 | remaining: 2024s    
step 00641 (43.8%) | loss: 3.093152 | lrm: 0.92 | dt: 2442ms | tok/sec: 53,672 | mfu: 82.5% | epoch: 1 | remaining: 2021s    
step 00642 (43.9%) | loss: 3.103439 | lrm: 0.92 | dt: 2440ms | tok/sec: 53,722 | mfu: 82.6% | epoch: 1 | remaining: 2019s    
step 00643 (43.9%) | loss: 3.085699 | lrm: 0.92 | dt: 2440ms | tok/sec: 53,709 | mfu: 82.5% | epoch: 1 | remaining: 2016s    
step 00644 (44.0%) | loss: 3.054516 | lrm: 0.91 | dt: 2443ms | tok/sec: 53,643 | mfu: 82.4% | epoch: 1 | remaining: 2014s    
step 00645 (44.1%) | loss: 2.968184 | lrm: 0.91 | dt: 2443ms | tok/sec: 53,651 | mfu: 82.4% | epoch: 1 | remaining: 2012s    
step 00646 (44.1%) | loss: 2.932895 | lrm: 0.91 | dt: 2441ms | tok/sec: 53,685 | mfu: 82.5% | epoch: 1 | remaining: 2009s    
step 00647 (44.2%) | loss: 2.932928 | lrm: 0.91 | dt: 2445ms | tok/sec: 53,601 | mfu: 82.4% | epoch: 1 | remaining: 2007s    
step 00648 (44.3%) | loss: 2.960006 | lrm: 0.91 | dt: 2450ms | tok/sec: 53,504 | mfu: 82.2% | epoch: 1 | remaining: 2004s    
step 00649 (44.3%) | loss: 2.889332 | lrm: 0.91 | dt: 2446ms | tok/sec: 53,585 | mfu: 82.3% | epoch: 1 | remaining: 2002s    
step 00650 (44.4%) | loss: 2.859574 | lrm: 0.91 | dt: 2446ms | tok/sec: 53,583 | mfu: 82.3% | epoch: 1 | remaining: 1999s    
step 00651 (44.5%) | loss: 2.834483 | lrm: 0.91 | dt: 2512ms | tok/sec: 52,188 | mfu: 80.2% | epoch: 1 | remaining: 1997s    
step 00652 (44.5%) | loss: 2.938977 | lrm: 0.91 | dt: 2502ms | tok/sec: 52,388 | mfu: 80.5% | epoch: 1 | remaining: 1994s    
step 00653 (44.6%) | loss: 2.954593 | lrm: 0.91 | dt: 2510ms | tok/sec: 52,213 | mfu: 80.2% | epoch: 1 | remaining: 1992s    
step 00654 (44.7%) | loss: 2.849674 | lrm: 0.91 | dt: 2527ms | tok/sec: 51,865 | mfu: 79.7% | epoch: 1 | remaining: 1989s    
step 00655 (44.7%) | loss: 2.906236 | lrm: 0.91 | dt: 2525ms | tok/sec: 51,915 | mfu: 79.8% | epoch: 1 | remaining: 1987s    
step 00656 (44.8%) | loss: 2.958724 | lrm: 0.90 | dt: 2525ms | tok/sec: 51,911 | mfu: 79.8% | epoch: 1 | remaining: 1984s    
step 00657 (44.9%) | loss: 2.986316 | lrm: 0.90 | dt: 2538ms | tok/sec: 51,652 | mfu: 79.4% | epoch: 1 | remaining: 1982s    
step 00658 (45.0%) | loss: 2.998209 | lrm: 0.90 | dt: 2528ms | tok/sec: 51,847 | mfu: 79.7% | epoch: 1 | remaining: 1979s    
step 00659 (45.0%) | loss: 2.934204 | lrm: 0.90 | dt: 2527ms | tok/sec: 51,873 | mfu: 79.7% | epoch: 1 | remaining: 1977s    
step 00660 (45.1%) | loss: 2.989842 | lrm: 0.90 | dt: 2512ms | tok/sec: 52,179 | mfu: 80.2% | epoch: 1 | remaining: 1974s    
step 00661 (45.2%) | loss: 2.949433 | lrm: 0.90 | dt: 2508ms | tok/sec: 52,270 | mfu: 80.3% | epoch: 1 | remaining: 1972s    
step 00662 (45.2%) | loss: 2.916075 | lrm: 0.90 | dt: 2461ms | tok/sec: 53,261 | mfu: 81.8% | epoch: 1 | remaining: 1969s    
step 00663 (45.3%) | loss: 2.944324 | lrm: 0.90 | dt: 2433ms | tok/sec: 53,870 | mfu: 82.8% | epoch: 1 | remaining: 1967s    
step 00664 (45.4%) | loss: 2.929553 | lrm: 0.90 | dt: 2434ms | tok/sec: 53,855 | mfu: 82.8% | epoch: 1 | remaining: 1964s    
step 00665 (45.4%) | loss: 2.943731 | lrm: 0.90 | dt: 2436ms | tok/sec: 53,814 | mfu: 82.7% | epoch: 1 | remaining: 1962s    
step 00666 (45.5%) | loss: 2.881179 | lrm: 0.90 | dt: 2436ms | tok/sec: 53,806 | mfu: 82.7% | epoch: 1 | remaining: 1959s    
step 00667 (45.6%) | loss: 2.878182 | lrm: 0.89 | dt: 2432ms | tok/sec: 53,894 | mfu: 82.8% | epoch: 1 | remaining: 1957s    
step 00668 (45.6%) | loss: 2.873526 | lrm: 0.89 | dt: 2438ms | tok/sec: 53,764 | mfu: 82.6% | epoch: 1 | remaining: 1955s    
step 00669 (45.7%) | loss: 2.863814 | lrm: 0.89 | dt: 2437ms | tok/sec: 53,777 | mfu: 82.6% | epoch: 1 | remaining: 1952s    
step 00670 (45.8%) | loss: 2.845911 | lrm: 0.89 | dt: 2435ms | tok/sec: 53,825 | mfu: 82.7% | epoch: 1 | remaining: 1950s    
step 00671 (45.8%) | loss: 2.897299 | lrm: 0.89 | dt: 2437ms | tok/sec: 53,783 | mfu: 82.6% | epoch: 1 | remaining: 1947s    
step 00672 (45.9%) | loss: 2.951524 | lrm: 0.89 | dt: 2433ms | tok/sec: 53,882 | mfu: 82.8% | epoch: 1 | remaining: 1945s    
step 00673 (46.0%) | loss: 2.943405 | lrm: 0.89 | dt: 2437ms | tok/sec: 53,793 | mfu: 82.7% | epoch: 1 | remaining: 1942s    
step 00674 (46.0%) | loss: 2.961526 | lrm: 0.89 | dt: 2435ms | tok/sec: 53,834 | mfu: 82.7% | epoch: 1 | remaining: 1940s    
step 00675 (46.1%) | loss: 3.033553 | lrm: 0.89 | dt: 2435ms | tok/sec: 53,832 | mfu: 82.7% | epoch: 1 | remaining: 1938s    
step 00676 (46.2%) | loss: 2.980661 | lrm: 0.89 | dt: 2435ms | tok/sec: 53,830 | mfu: 82.7% | epoch: 1 | remaining: 1935s    
step 00677 (46.2%) | loss: 2.976573 | lrm: 0.89 | dt: 2436ms | tok/sec: 53,809 | mfu: 82.7% | epoch: 1 | remaining: 1933s    
step 00678 (46.3%) | loss: 2.903288 | lrm: 0.88 | dt: 2436ms | tok/sec: 53,811 | mfu: 82.7% | epoch: 1 | remaining: 1930s    
step 00679 (46.4%) | loss: 2.967616 | lrm: 0.88 | dt: 2435ms | tok/sec: 53,834 | mfu: 82.7% | epoch: 1 | remaining: 1928s    
step 00680 (46.5%) | loss: 2.903180 | lrm: 0.88 | dt: 2436ms | tok/sec: 53,807 | mfu: 82.7% | epoch: 1 | remaining: 1925s    
step 00681 (46.5%) | loss: 2.913348 | lrm: 0.88 | dt: 2432ms | tok/sec: 53,904 | mfu: 82.8% | epoch: 1 | remaining: 1923s    
step 00682 (46.6%) | loss: 2.917221 | lrm: 0.88 | dt: 2438ms | tok/sec: 53,758 | mfu: 82.6% | epoch: 1 | remaining: 1920s    
step 00683 (46.7%) | loss: 2.931213 | lrm: 0.88 | dt: 2431ms | tok/sec: 53,914 | mfu: 82.8% | epoch: 1 | remaining: 1918s    
step 00684 (46.7%) | loss: 2.980280 | lrm: 0.88 | dt: 2435ms | tok/sec: 53,824 | mfu: 82.7% | epoch: 1 | remaining: 1916s    
step 00685 (46.8%) | loss: 2.978825 | lrm: 0.88 | dt: 2434ms | tok/sec: 53,840 | mfu: 82.7% | epoch: 1 | remaining: 1913s    
step 00686 (46.9%) | loss: 2.973487 | lrm: 0.88 | dt: 2433ms | tok/sec: 53,870 | mfu: 82.8% | epoch: 1 | remaining: 1911s    
step 00687 (46.9%) | loss: 3.002876 | lrm: 0.88 | dt: 2436ms | tok/sec: 53,816 | mfu: 82.7% | epoch: 1 | remaining: 1908s    
step 00688 (47.0%) | loss: 2.997550 | lrm: 0.88 | dt: 2434ms | tok/sec: 53,850 | mfu: 82.8% | epoch: 1 | remaining: 1906s    
step 00689 (47.1%) | loss: 3.019021 | lrm: 0.87 | dt: 2436ms | tok/sec: 53,811 | mfu: 82.7% | epoch: 1 | remaining: 1903s    
step 00690 (47.1%) | loss: 3.011887 | lrm: 0.87 | dt: 2436ms | tok/sec: 53,796 | mfu: 82.7% | epoch: 1 | remaining: 1901s    
step 00691 (47.2%) | loss: 3.053954 | lrm: 0.87 | dt: 2434ms | tok/sec: 53,860 | mfu: 82.8% | epoch: 1 | remaining: 1899s    
step 00692 (47.3%) | loss: 3.020929 | lrm: 0.87 | dt: 2435ms | tok/sec: 53,836 | mfu: 82.7% | epoch: 1 | remaining: 1896s    
step 00693 (47.3%) | loss: 3.046156 | lrm: 0.87 | dt: 2433ms | tok/sec: 53,874 | mfu: 82.8% | epoch: 1 | remaining: 1894s    
step 00694 (47.4%) | loss: 3.016591 | lrm: 0.87 | dt: 2437ms | tok/sec: 53,777 | mfu: 82.6% | epoch: 1 | remaining: 1891s    
step 00695 (47.5%) | loss: 2.970316 | lrm: 0.87 | dt: 2434ms | tok/sec: 53,843 | mfu: 82.7% | epoch: 1 | remaining: 1889s    
step 00696 (47.5%) | loss: 2.919018 | lrm: 0.87 | dt: 2435ms | tok/sec: 53,836 | mfu: 82.7% | epoch: 1 | remaining: 1886s    
step 00697 (47.6%) | loss: 2.925316 | lrm: 0.87 | dt: 2436ms | tok/sec: 53,798 | mfu: 82.7% | epoch: 1 | remaining: 1884s    
step 00698 (47.7%) | loss: 2.888540 | lrm: 0.87 | dt: 2436ms | tok/sec: 53,805 | mfu: 82.7% | epoch: 1 | remaining: 1882s    
step 00699 (47.7%) | loss: 2.907941 | lrm: 0.86 | dt: 2434ms | tok/sec: 53,859 | mfu: 82.8% | epoch: 1 | remaining: 1879s    
step 00700 (47.8%) | loss: 2.837946 | lrm: 0.86 | dt: 2438ms | tok/sec: 53,762 | mfu: 82.6% | epoch: 1 | remaining: 1877s    
step 00701 (47.9%) | loss: 2.916463 | lrm: 0.86 | dt: 2433ms | tok/sec: 53,874 | mfu: 82.8% | epoch: 1 | remaining: 1874s    
step 00702 (47.9%) | loss: 2.859466 | lrm: 0.86 | dt: 2435ms | tok/sec: 53,833 | mfu: 82.7% | epoch: 1 | remaining: 1872s    
step 00703 (48.0%) | loss: 2.903185 | lrm: 0.86 | dt: 2437ms | tok/sec: 53,791 | mfu: 82.7% | epoch: 1 | remaining: 1869s    
step 00704 (48.1%) | loss: 2.861680 | lrm: 0.86 | dt: 2433ms | tok/sec: 53,864 | mfu: 82.8% | epoch: 1 | remaining: 1867s    
step 00705 (48.1%) | loss: 2.915625 | lrm: 0.86 | dt: 2436ms | tok/sec: 53,803 | mfu: 82.7% | epoch: 1 | remaining: 1864s    
step 00706 (48.2%) | loss: 2.874363 | lrm: 0.86 | dt: 2435ms | tok/sec: 53,820 | mfu: 82.7% | epoch: 1 | remaining: 1862s    
step 00707 (48.3%) | loss: 2.864060 | lrm: 0.86 | dt: 2434ms | tok/sec: 53,861 | mfu: 82.8% | epoch: 1 | remaining: 1860s    
step 00708 (48.3%) | loss: 2.865140 | lrm: 0.86 | dt: 2433ms | tok/sec: 53,862 | mfu: 82.8% | epoch: 1 | remaining: 1857s    
step 00709 (48.4%) | loss: 2.939274 | lrm: 0.85 | dt: 2433ms | tok/sec: 53,867 | mfu: 82.8% | epoch: 1 | remaining: 1855s    
step 00710 (48.5%) | loss: 2.894948 | lrm: 0.85 | dt: 2437ms | tok/sec: 53,785 | mfu: 82.7% | epoch: 1 | remaining: 1852s    
step 00711 (48.5%) | loss: 2.854888 | lrm: 0.85 | dt: 2432ms | tok/sec: 53,902 | mfu: 82.8% | epoch: 1 | remaining: 1850s    
step 00712 (48.6%) | loss: 2.876319 | lrm: 0.85 | dt: 2435ms | tok/sec: 53,829 | mfu: 82.7% | epoch: 1 | remaining: 1847s    
step 00713 (48.7%) | loss: 2.866629 | lrm: 0.85 | dt: 2434ms | tok/sec: 53,841 | mfu: 82.7% | epoch: 1 | remaining: 1845s    
step 00714 (48.7%) | loss: 2.928002 | lrm: 0.85 | dt: 2434ms | tok/sec: 53,852 | mfu: 82.8% | epoch: 1 | remaining: 1843s    
